system:index,EVI,FAPAR,FAPAR_3b,LAI,LAI_3b,NDMI,NDVI,NDVIrededge,.geo
20210905T100549_20210905T101615_T33UWR_0,0.24275273762822178,0.25691352233910164,0.3074512661117253,0.5065093409359469,0.5463879101939996,-0.09985086775937604,0.41542666205683,0.28728827075611524,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20210910T101031_20210910T101503_T33UWR_0,0.19925324553372195,0.2828533692762552,0.2742673671650579,0.5455567683666451,0.49357119223220947,-0.07210062938467171,0.39431404001372294,0.26036681159166547,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20210925T101019_20210925T101413_T33UVR_0,0.2531370713567968,0.2948742753692603,0.33592119858510167,0.48794681523515043,0.5420425477807833,-0.08926151365109493,0.43124157023622656,0.3039332460089469,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20211005T101029_20211005T101024_T33UWR_0,0.23818363192500072,0.3135191764234158,0.35165934453827585,0.4680921203631677,0.5391871843636784,-0.10794154841123633,0.44357786875437705,0.29790335316713895,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20211010T100941_20211010T101120_T33UVR_0,0.23470057108865125,0.34054791441114113,0.38490457067645123,0.46181866950072387,0.6187779583362576,-0.05618047537848025,0.47659389597822926,0.328488792847925,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20211010T100941_20211010T101120_T33UWR_0,0.23478931912605688,0.33746716677101174,0.37422716261764805,0.45625710440917805,0.5835048795003952,-0.05581975725343916,0.4725949670841399,0.32603844923708747,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20211020T101041_20211020T101421_T33UWR_0,0.21651086054905788,0.3466194858565001,0.3707876402164171,0.41735617863586877,0.5517419885052064,-0.07259214621184812,0.467505792983939,0.3039409060487687,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20211022T100029_20211022T100028_T33UVR_0,0.32593231199094586,0.39315463258618255,0.38309135115635456,0.5097616009155337,0.5334665666014393,0.03570818234838348,0.4588679242363645,0.31572483270983304,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20211022T100029_20211022T100028_T33UWR_0,0.3255257712549037,0.3855382923198361,0.3790164192015257,0.5029603339747674,0.5314109282754682,0.03525562924546113,0.45466262312734707,0.31387184769059295,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
20211030T101141_20211030T101420_T33UVR_0,0.23671732546213678,0.38273221087549136,0.4043770187894268,0.4180385703570666,0.5687501146721633,-0.00713693676106732,0.47238466926011335,0.33131457870462494,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.111638382964514,49.82384360420299],[15.11219267012521,49.82384360420299],[15.11219267012521,49.8242034896775],[15.111638382964514,49.8242034896775],[15.111638382964514,49.82384360420299]]]}"
