system:index,EVI,FAPAR,FAPAR_3b,LAI,LAI_3b,NDMI,NDVI,NDVIrededge,.geo
20210224T100029_20210224T100025_T33UWQ_0,0.20841843532771281,0.2794456172721623,0.2982260519370606,0.29132954713940595,0.3192646338008669,-0.016143175615045125,0.39976079560246236,0.2615892439971262,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.515324940080292,49.350531893624655],[15.515873875407836,49.350531893624655],[15.515873875407836,49.35089177909916],[15.515324940080292,49.35089177909916],[15.515324940080292,49.350531893624655]]]}"
20210331T100021_20210331T100404_T33UWQ_0,0.18961258602238443,0.1708017765264038,0.26385556380317476,0.28788916971059886,0.41188068322990135,-0.15680837447311047,0.3834018278890612,0.24514044332949456,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.515324940080292,49.350531893624655],[15.515873875407836,49.350531893624655],[15.515873875407836,49.35089177909916],[15.515324940080292,49.35089177909916],[15.515324940080292,49.350531893624655]]]}"
20210510T100031_20210510T100406_T33UWQ_0,0.1611614026717701,0.07486134629387714,0.17106971700777623,0.29581962870744527,0.3139257785883971,-0.2104116501165858,0.2932486353503001,0.18862917686639874,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.515324940080292,49.350531893624655],[15.515873875407836,49.350531893624655],[15.515873875407836,49.35089177909916],[15.515324940080292,49.35089177909916],[15.515324940080292,49.350531893624655]]]}"
20210604T100029_20210604T100027_T33UWQ_0,0.16244893620250553,0.0471842464742024,0.15122323891866662,0.28557632510223596,0.2978722521337591,-0.22314412003121104,0.27256722070444367,0.17621510483508948,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.515324940080292,49.350531893624655],[15.515873875407836,49.350531893624655],[15.515873875407836,49.35089177909916],[15.515324940080292,49.35089177909916],[15.515324940080292,49.350531893624655]]]}"
20210614T100029_20210614T100222_T33UWQ_0,0.19202037592231475,0.0757695928147327,0.17924522507044105,0.3264675812565656,0.3473616394789573,-0.19203162128038975,0.2967441037009928,0.2003984093746014,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.515324940080292,49.350531893624655],[15.515873875407836,49.350531893624655],[15.515873875407836,49.35089177909916],[15.515324940080292,49.35089177909916],[15.515324940080292,49.350531893624655]]]}"
20210724T100029_20210724T100028_T33UWQ_0,0.19581875053866774,0.09385513447768265,0.2033339323375225,0.33394364614875177,0.3877153626305158,-0.19871611282062396,0.3224677924424843,0.2128416785152619,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.515324940080292,49.350531893624655],[15.515873875407836,49.350531893624655],[15.515873875407836,49.35089177909916],[15.515324940080292,49.35089177909916],[15.515324940080292,49.350531893624655]]]}"
20210813T100029_20210813T100215_T33UWQ_0,0.21784152710518342,0.141789171969734,0.21618565912147716,0.3696859227492076,0.3818672971122088,-0.1789530289378194,0.33217773079344987,0.21915833064184864,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.515324940080292,49.350531893624655],[15.515873875407836,49.350531893624655],[15.515873875407836,49.35089177909916],[15.515324940080292,49.35089177909916],[15.515324940080292,49.350531893624655]]]}"
20211106T100221_20211106T100409_T33UWQ_0,0.1690806294271718,0.19838360247773207,0.25691637603844136,-0.017903612094154517,0.21568200959777992,-0.1411151343922003,0.36128185929230416,0.23542079772484314,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[15.515324940080292,49.350531893624655],[15.515873875407836,49.350531893624655],[15.515873875407836,49.35089177909916],[15.515324940080292,49.35089177909916],[15.515324940080292,49.350531893624655]]]}"
